phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,c_env_ref_after,c_env_ref_before,c_env_samever_after,c_env_samever_before,c_hat_native_after,c_hat_native_before,contrast_error,delta_env_ref,delta_env_samever,delta_pred,encoder_version,false_improvement,gd_iter,model_version,mpc_iter,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,sign_correct,sign_env,sign_pred
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",FROZEN,0.0047034043818712234,0.004264219664037228,0.0047034043818712234,0.004264219664037228,0.0015517841093242168,0.001570673892274499,-0.0004580745007842779,0.0004391847178339958,0.0004391847178339958,-1.8889782950282097e-05,0,True,24,0,8,0,0,s0_history_mpc8,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",FROZEN,0.004287397023290396,0.004100229125469923,0.004287397023290396,0.004100229125469923,0.0014965906739234924,0.0015002770815044641,-0.00019085430540144444,0.00018716789782047272,0.00018716789782047272,-3.686407580971718e-06,0,True,49,0,8,0,0,s0_history_mpc8,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",FROZEN,0.004391585476696491,0.004398797173053026,0.004391585476696491,0.004398797173053026,0.0014914317289367318,0.0014916750369593501,6.968388333916664e-06,-7.211696356534958e-06,-7.211696356534958e-06,-2.4330802261829376e-07,0,False,74,0,8,0,0,s0_history_mpc8,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",FROZEN,0.004351114854216576,0.004351107403635979,0.004351114854216576,0.004351107403635979,0.001490795984864235,0.0014907956356182694,-7.101334631443024e-09,7.450580596923828e-09,7.450580596923828e-09,3.4924596548080444e-10,0,False,99,0,8,0,0,s0_history_mpc8,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",FROZEN,0.01130053773522377,0.00561265554279089,0.01130053773522377,0.00561265554279089,0.005216485820710659,0.002454751171171665,-0.0029261475428938866,0.00568788219243288,0.00568788219243288,0.002761734649538994,0,False,0,0,9,0,0,s0_history_mpc9,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",FROZEN,0.004210466518998146,0.0042275614105165005,0.004210466518998146,0.0042275614105165005,0.0016423359047621489,0.0017062034457921982,-4.677264951169491e-05,-1.7094891518354416e-05,-1.7094891518354416e-05,-6.386754103004932e-05,0,False,24,0,9,0,0,s0_history_mpc9,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",FROZEN,0.004361415281891823,0.004271950572729111,0.004361415281891823,0.004271950572729111,0.001492041046731174,0.0014942132402211428,-9.163690265268087e-05,8.94647091627121e-05,8.94647091627121e-05,-2.1721934899687767e-06,0,True,49,0,9,0,0,s0_history_mpc9,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",FROZEN,0.004504708107560873,0.0045089079067111015,0.004504708107560873,0.0045089079067111015,0.0014878930523991585,0.0014878916554152966,4.201196134090424e-06,-4.1997991502285e-06,-4.1997991502285e-06,1.3969838619232178e-09,0,False,74,0,9,0,0,s0_history_mpc9,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",FROZEN,0.004462017677724361,0.004462013486772776,0.004462017677724361,0.004462013486772776,0.001487314817495644,0.001487314817495644,-4.190951585769653e-09,4.190951585769653e-09,4.190951585769653e-09,0.0,0,False,99,0,9,0,0,s0_history_mpc9,dev_valT_frozen_n3,0,1,T,False,1,0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",FROZEN,0.006536864209920168,0.005807599984109402,0.006536864209920168,0.005807599984109402,0.005694238934665918,0.0025005934294313192,0.002464381279423833,0.0007292642258107662,0.0007292642258107662,0.003193645505234599,0,False,0,0,10,0,0,s0_history_mpc10,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",FROZEN,0.004873904399573803,0.00410000653937459,0.004873904399573803,0.00410000653937459,0.0015895492397248745,0.0016006495570763946,-0.0007849981775507331,0.000773897860199213,0.000773897860199213,-1.1100317351520061e-05,0,True,24,0,10,0,0,s0_history_mpc10,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",FROZEN,0.004304520785808563,0.004159622360020876,0.004304520785808563,0.004159622360020876,0.0015320612583309412,0.0015356572112068534,-0.0001484943786635995,0.0001448984257876873,0.0001448984257876873,-3.5959528759121895e-06,0,True,49,0,10,0,0,s0_history_mpc10,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",FROZEN,0.00435523921623826,0.0043614148162305355,0.00435523921623826,0.0043614148162305355,0.001526900683529675,0.001527150976471603,5.925307050347328e-06,-6.175599992275238e-06,-6.175599992275238e-06,-2.5029294192790985e-07,0,False,74,0,10,0,0,s0_history_mpc10,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",FROZEN,0.004305810667574406,0.004305803216993809,0.004305810667574406,0.004305803216993809,0.0015262505039572716,0.0015262506203725934,-7.566995918750763e-09,7.450580596923828e-09,7.450580596923828e-09,-1.1641532182693481e-10,0,True,99,0,10,0,0,s0_history_mpc10,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10""]",FROZEN,0.003958150744438171,0.005584421567618847,0.003958150744438171,0.005584421567618847,0.003855010960251093,0.0024920888245105743,0.002989192958921194,-0.0016262708231806755,-0.0016262708231806755,0.0013629221357405186,0,False,0,0,11,0,0,s0_history_mpc11,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10""]",FROZEN,0.004724052269011736,0.005094803869724274,0.004724052269011736,0.005094803869724274,0.0015906232874840498,0.0016495236195623875,0.0003118512686342001,-0.00037075160071253777,-0.00037075160071253777,-5.890033207833767e-05,0,False,24,0,11,0,0,s0_history_mpc11,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10""]",FROZEN,0.004164952784776688,0.004307738970965147,0.004164952784776688,0.004307738970965147,0.0015253894962370396,0.0015236025210469961,0.00014457316137850285,-0.0001427861861884594,-0.0001427861861884594,1.7869751900434494e-06,0,False,49,0,11,0,0,s0_history_mpc11,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10""]",FROZEN,0.004392050206661224,0.004381717182695866,0.004392050206661224,0.004381717182695866,0.0015208933036774397,0.0015209041303023696,-1.0343850590288639e-05,1.0333023965358734e-05,1.0333023965358734e-05,-1.0826624929904938e-08,0,True,74,0,11,0,0,s0_history_mpc11,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10""]",FROZEN,0.0043352870270609856,0.004335279110819101,0.0043352870270609856,0.004335279110819101,0.0015203849179670215,0.0015203850343823433,-8.032657206058502e-09,7.916241884231567e-09,7.916241884231567e-09,-1.1641532182693481e-10,0,True,99,0,11,0,0,s0_history_mpc11,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11""]",FROZEN,0.004845502786338329,0.005591020919382572,0.004845502786338329,0.005591020919382572,0.004723574034869671,0.0024911186192184687,0.002977973548695445,-0.0007455181330442429,-0.0007455181330442429,0.002232455415651202,0,False,0,0,12,0,0,s0_history_mpc12,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11""]",FROZEN,0.004957403987646103,0.004706036765128374,0.004957403987646103,0.004706036765128374,0.0016052569262683392,0.0015713188331574202,-0.0002174291294068098,0.0002513672225177288,0.0002513672225177288,3.3938093110919e-05,0,False,24,0,12,0,0,s0_history_mpc12,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11""]",FROZEN,0.004641318693757057,0.004509407095611095,0.004641318693757057,0.004509407095611095,0.0015309519367292523,0.0015276101185008883,-0.00012856977991759777,0.00013191159814596176,0.00013191159814596176,3.3418182283639908e-06,0,False,49,0,12,0,0,s0_history_mpc12,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11""]",FROZEN,0.004313346464186907,0.004318250808864832,0.004313346464186907,0.004318250808864832,0.001524595427326858,0.0015245729591697454,4.926812835037708e-06,-4.90434467792511e-06,-4.90434467792511e-06,2.246815711259842e-08,0,False,74,0,12,0,0,s0_history_mpc12,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11""]",FROZEN,0.0043183621019124985,0.004318359773606062,0.0043183621019124985,0.004318359773606062,0.0015241900691762567,0.0015241899527609348,-2.2118911147117615e-09,2.3283064365386963e-09,2.3283064365386963e-09,1.1641532182693481e-10,0,False,99,0,12,0,0,s0_history_mpc12,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12""]",FROZEN,0.006423864513635635,0.0055875880643725395,0.006423864513635635,0.0055875880643725395,0.005040279123932123,0.0024949030485004187,0.0017090996261686087,0.0008362764492630959,0.0008362764492630959,0.0025453760754317045,0,False,0,0,13,0,0,s0_history_mpc13,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12""]",FROZEN,0.005074495915323496,0.004820238798856735,0.005074495915323496,0.004820238798856735,0.0016411427641287446,0.0015942477621138096,-0.00020736211445182562,0.00025425711646676064,0.00025425711646676064,4.689500201493502e-05,0,False,24,0,13,0,0,s0_history_mpc13,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12""]",FROZEN,0.004415753297507763,0.004379802383482456,0.004415753297507763,0.004379802383482456,0.0015332740731537342,0.0015307610156014562,-3.343785647302866e-05,3.59509140253067e-05,3.59509140253067e-05,2.513057552278042e-06,0,False,49,0,13,0,0,s0_history_mpc13,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12""]",FROZEN,0.0042006936855614185,0.004203020595014095,0.0042006936855614185,0.004203020595014095,0.0015245588729158044,0.0015245212707668543,2.364511601626873e-06,-2.326909452676773e-06,-2.326909452676773e-06,3.7602148950099945e-08,0,False,74,0,13,0,0,s0_history_mpc13,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc8"", ""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12""]",FROZEN,0.004462536424398422,0.004462540149688721,0.004462536424398422,0.004462540149688721,0.0015239326748996973,0.0015239324420690536,3.958120942115784e-09,-3.725290298461914e-09,-3.725290298461914e-09,2.3283064365386963e-10,0,False,99,0,13,0,0,s0_history_mpc13,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13""]",FROZEN,0.00963417999446392,0.005688445642590523,0.00963417999446392,0.005688445642590523,0.004323367495089769,0.0025045061483979225,-0.002126873005181551,0.003945734351873398,0.003945734351873398,0.0018188613466918468,0,False,0,0,14,0,0,s0_history_mpc14,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13""]",FROZEN,0.0038766106590628624,0.0035853891167789698,0.0038766106590628624,0.0035853891167789698,0.001595187932252884,0.0016824656631797552,-0.00037849927321076393,0.00029122154228389263,0.00029122154228389263,-8.72777309268713e-05,0,True,24,0,14,0,0,s0_history_mpc14,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13""]",FROZEN,0.004636337980628014,0.004624171182513237,0.004636337980628014,0.004624171182513237,0.0015426729805767536,0.001540579367429018,-1.0073184967041016e-05,1.2166798114776611e-05,1.2166798114776611e-05,2.0936131477355957e-06,0,False,49,0,14,0,0,s0_history_mpc14,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13""]",FROZEN,0.0044010840356349945,0.004487757571041584,0.0044010840356349945,0.004487757571041584,0.0015357102965936065,0.0015358510427176952,8.653278928250074e-05,-8.667353540658951e-05,-8.667353540658951e-05,-1.407461240887642e-07,0,False,74,0,14,0,0,s0_history_mpc14,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13""]",FROZEN,0.0044201030395925045,0.004420110024511814,0.0044201030395925045,0.004420110024511814,0.0015350680332630873,0.0015350680332630873,6.984919309616089e-09,-6.984919309616089e-09,-6.984919309616089e-09,0.0,0,False,99,0,14,0,0,s0_history_mpc14,dev_valT_frozen_n3,0,1,T,False,-1,0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14""]",FROZEN,0.004101713187992573,0.00566758681088686,0.004101713187992573,0.00566758681088686,0.004955414216965437,0.0024908895138651133,0.004030398325994611,-0.0015658736228942871,-0.0015658736228942871,0.0024645247031003237,0,False,0,0,15,0,0,s0_history_mpc15,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14""]",FROZEN,0.004882873501628637,0.004563210532069206,0.004882873501628637,0.004563210532069206,0.0015755388885736465,0.001555090770125389,-0.00029921485111117363,0.0003196629695594311,0.0003196629695594311,2.0448118448257446e-05,0,False,24,0,15,0,0,s0_history_mpc15,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14""]",FROZEN,0.004551416262984276,0.004500522278249264,0.004551416262984276,0.004500522278249264,0.001524107065051794,0.0015243483940139413,-5.113531369715929e-05,5.0893984735012054e-05,5.0893984735012054e-05,-2.4132896214723587e-07,0,True,49,0,15,0,0,s0_history_mpc15,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14""]",FROZEN,0.004338976461440325,0.0043460773304104805,0.004338976461440325,0.0043460773304104805,0.001521200523711741,0.0015212681610137224,7.033231668174267e-06,-7.100868970155716e-06,-7.100868970155716e-06,-6.763730198144913e-08,0,False,74,0,15,0,0,s0_history_mpc15,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14""]",FROZEN,0.004296371713280678,0.004296367987990379,0.004296371713280678,0.004296367987990379,0.001520919380709529,0.001520919264294207,-3.6088749766349792e-09,3.725290298461914e-09,3.725290298461914e-09,1.1641532182693481e-10,0,False,99,0,15,0,0,s0_history_mpc15,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15""]",FROZEN,0.004063651897013187,0.005589704029262066,0.004063651897013187,0.005589704029262066,0.004927867092192173,0.0024943712633103132,0.003959547961130738,-0.0015260521322488785,-0.0015260521322488785,0.0024334958288818598,0,False,0,0,16,0,0,s0_history_mpc16,dev_valT_frozen_n3,0,1,T,False,-1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15""]",FROZEN,0.004871292971074581,0.004550876561552286,0.004871292971074581,0.004550876561552286,0.0015828845789656043,0.001558423275128007,-0.00029595510568469763,0.000320416409522295,0.000320416409522295,2.446130383759737e-05,0,False,24,0,16,0,0,s0_history_mpc16,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15""]",FROZEN,0.004492630250751972,0.004394279792904854,0.004492630250751972,0.004394279792904854,0.0015272890450432897,0.001526972046121955,-9.803345892578363e-05,9.835045784711838e-05,9.835045784711838e-05,3.169989213347435e-07,0,False,49,0,16,0,0,s0_history_mpc16,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15""]",FROZEN,0.004309267736971378,0.004315383732318878,0.004309267736971378,0.004315383732318878,0.0015238617779687047,0.0015239063650369644,6.071408279240131e-06,-6.115995347499847e-06,-6.115995347499847e-06,-4.4587068259716034e-08,0,False,74,0,16,0,0,s0_history_mpc16,dev_valT_frozen_n3,0,1,T,True,-1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15""]",FROZEN,0.0042690797708928585,0.004269078373908997,0.0042690797708928585,0.004269078373908997,0.0015235648024827242,0.0015235648024827242,-1.3969838619232178e-09,1.3969838619232178e-09,1.3969838619232178e-09,0.0,0,False,99,0,16,0,0,s0_history_mpc16,dev_valT_frozen_n3,0,1,T,False,1,0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15"", ""s0_executed_mpc16""]",FROZEN,0.010091706179082394,0.0055594597943127155,0.010091706179082394,0.0055594597943127155,0.004164215177297592,0.002503597177565098,-0.0028716283850371838,0.004532246384769678,0.004532246384769678,0.0016606179997324944,0,False,0,0,17,0,0,s0_history_mpc17,dev_valT_frozen_n3,0,1,T,True,1,1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15"", ""s0_executed_mpc16""]",FROZEN,0.0038281125016510487,0.003758483100682497,0.0038281125016510487,0.003758483100682497,0.0016463552601635456,0.0016925518866628408,-0.00011582602746784687,6.962940096855164e-05,6.962940096855164e-05,-4.6196626499295235e-05,0,True,24,0,17,0,0,s0_history_mpc17,dev_valT_frozen_n3,0,1,T,False,1,-1
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_frozen_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15"", ""s0_executed_mpc16""]",FROZEN,0.00443611666560173,0.004330636002123356,0.00443611666560173,0.004330636002123356,0.0015370723558589816,0.001539004617370665,-0.00010741292499005795,0.00010548066347837448,0.00010548066347837448,-1.932261511683464e-06,0,True,49,0,17,0,0,s0_history_mpc17,dev_valT_frozen_n3,0,1,T,False,1,-1
